Country_Name,Country_Code,Year,GDP_per_capita,GDP_per_capita_growth,GDP_per_capita_PPP,Next_5_years_GDP_per_capita_PPP ,Improved_water_source_percernt_of_rural_population_with_access,Patent_applications_residents,Population,Life_expectancy_years,Patent_applications_per_million_people
Mexico,MEX,2009,7748.123301,-6.22128479,14092.23703,17363.12993,85.3,822,115505228,75.88346341,7.116560992
Mexico,MEX,2010,8959.581416,3.485228713,14764.81003,17244.36578,86.7,951,117318941,76.03385366,8.106107947
Mexico,MEX,2011,9834.472689,2.497289231,15922.89816,17861.5687,88,1065,119090017,76.19019512,8.942815081
Middle income,MIC,1990,903.9327288,0.224330092,2598.136371,3139.667643,61.38433521,16616,3964846386,64.18886695,4.190830711
Middle income,MIC,1991,948.1266163,-0.605689252,2675.817497,3316.892615,62.47637176,17718,4034677868,64.42852284,4.391428654
Middle income,MIC,1992,923.599823,-0.860714552,2749.505446,3486.261985,63.55667266,60207,4102798306,64.61393176,14.67461852
Middle income,MIC,1993,969.6178124,1.126544075,2896.523931,3553.950335,64.61872174,66930,4169935292,64.78793192,16.05060878
Middle income,MIC,1994,1039.216712,0.838911024,3004.889819,3699.113242,65.82384529,52646,4236229085,65.02075224,12.42756209
Middle income,MIC,1995,1144.296926,2.036607977,3139.667643,3947.287379,66.91682131,47367,4302049350,65.28510665,11.01033395
Middle income,MIC,1996,1228.117273,3.205697167,3316.892615,4139.030442,67.97714332,48727,4367383031,65.59512916,11.15702462
Middle income,MIC,1997,1280.199741,3.350217467,3486.261985,4333.630252,69.0613367,46969,4432844619,65.92424935,10.59567931
Middle income,MIC,1998,1222.823455,0.428978885,3553.950335,4631.470985,70.15296655,50121,4497323356,66.22951727,11.14462893
Middle income,MIC,1999,1176.601337,1.760091073,3699.113242,5090.246457,71.25111043,56195,4560492234,66.50286324,12.32213479
Middle income,MIC,2000,1265.878091,4.226918926,3947.287379,5591.844502,72.31818487,70969,4622449337,66.79965891,15.35311581
Middle income,MIC,2001,1263.640602,2.090738708,4139.030442,6236.979677,73.38752967,79991,4683009980,67.10952004,17.08110816
Middle income,MIC,2002,1272.008169,2.844320164,4333.630252,6902.884055,74.47483819,84038,4742691855,67.40689043,17.71947294
Middle income,MIC,2003,1421.644249,4.172721387,4631.470985,7445.328913,75.5579057,104017,4802228957,67.71180415,21.6601501
Middle income,MIC,2004,1666.982598,6.788077811,5090.246457,7675.096739,76.60066394,115690,4861716411,68.03095985,23.79612265
Middle income,MIC,2005,1962.660489,5.83129897,5591.844502,8279.957698,77.67365462,146840,4921339717,68.33088635,29.83740372
Middle income,MIC,2006,2305.757559,6.831388274,6236.979677,8934.084597,78.72783509,182258,4980840956,68.66662559,36.59181283
Middle income,MIC,2007,2827.700659,7.520324941,6902.884055,9446.07843,79.82740157,219713,5040145700,68.9887853,43.592589
Middle income,MIC,2008,3356.956416,4.451982783,7445.328913,9965.331099,80.8177845,266618,5099873871,69.28978248,52.27933214
Middle income,MIC,2009,3235.701169,1.088417296,7675.096739,10512.97801,81.87834987,296904,5160328979,69.60824126,57.53586665
Middle income,MIC,2010,3913.22049,6.249605899,8279.957698,10904.44904,82.91605654,366500,5221137561,69.89393032,70.19543073
Middle income,MIC,2011,4573.469083,4.845813986,8934.084597,11384.69875,83.95870035,487873,5282272129,70.18768581,92.36044415
Malta,MLT,1990,7191.923603,5.256597735,9337.889418,12907.72271,98.3,2,354170,75.93568293,5.647005675
Malta,MLT,1991,7558.277383,3.431026401,9979.751811,13675.73911,98.5,6,363845,76.14468293,16.49053855
Malta,MLT,1992,8220.245518,3.616450528,10576.38528,15119.54014,98.6,3,367618,76.35165854,8.160645017
Malta,MLT,1993,7296.310144,3.442436246,11200.773,15852.40809,98.8,8,371308,76.55614634,21.54545552
Malta,MLT,1994,8000.518005,4.667594452,11973.07301,16962.28291,98.9,21,374797,76.75812195,56.03033109
Malta,MLT,1995,9114.358065,5.603712102,12907.72271,19410.77635,99,11,377419,77.14146341,29.14532655
Malta,MLT,1996,9397.800918,3.098243734,13675.73911,19666.33223,99.2,6,379905,77.14146341,15.79342204
Malta,MLT,1997,9679.882857,4.463409646,15119.54014,20561.76561,99.3,22,382791,77.5902439,57.4726156
Malta,MLT,1998,10183.67599,4.44456735,15852.40809,20936.43446,99.4,8,385287,77.38780488,20.76374235
Malta,MLT,1999,10648.9889,4.100967967,16962.28291,21416.18423,99.6,11,387578,77.3,28.38138388
Malta,MLT,2000,11039.05651,6.083458858,19410.77635,22232.5243,99.7,23,390087,78.2,58.96120609
Malta,MLT,2001,11021.78636,-0.144491274,19666.33223,23237.2496,99.9,26,393028,78.84390244,66.15304762
Malta,MLT,2002,11843.93902,2.217929032,20561.76561,24883.59202,100,22,395969,78.73902439,55.55990494
Malta,MLT,2007,19375.5696,3.624422341,24883.59202,29442.56989,100,10,406724,79.79268293,24.58669761
Malta,MLT,2008,21928.70067,2.676265866,26193.13654,31240.14324,100,14,409379,79.63658537,34.19813913
Malta,MLT,2009,20675.58259,-3.19485642,26166.23352,33853.86703,100,8,412477,80.24146341,19.39502081
Malta,MLT,2010,21087.79469,3.035346348,27862.85075,35880.61482,100,12,414508,81.39756098,28.94998408
Malta,MLT,2011,22821.8407,0.967477249,28595.32256,37899.21063,100,9,416268,80.74634146,21.62068667
Middle East & North Africa (excluding high income),MNA,1990,,9.004611458,5049.665333,5545.034489,76.81075927,564,227903820,65.1281518,2.474728155
Middle East & North Africa (excluding high income),MNA,1991,,-4.300268632,4977.163014,5878.986646,76.98337311,682,233582274,65.74479081,2.919742103
Middle East & North Africa (excluding high income),MNA,1992,,2.311344832,5212.46131,6085.872999,77.09629973,760,239062651,66.29155155,3.179082959
Middle East & North Africa (excluding high income),MNA,1993,1193.132504,-0.491889022,5313.746572,6430.01771,77.14925814,959,244395451,66.78492627,3.92396829
Middle East & North Africa (excluding high income),MNA,1994,1197.759578,-0.569373297,5393.946911,6727.803174,77.30668339,936,249660649,67.23095204,3.749089028
Middle East & North Africa (excluding high income),MNA,1995,1337.703877,0.517301136,5545.034489,7056.547489,77.54819557,1045,254918217,67.63649031,4.099353951
Middle East & North Africa (excluding high income),MNA,1996,1519.732759,4.243404879,5878.986646,7297.6008,77.78995075,1163,260190124,68.00732218,4.469808393
Middle East & North Africa (excluding high income),MNA,1998,1522.974294,4.677455226,6430.01771,7736.988377,78.33987785,1069,270672291,68.66724828,3.949425322
Middle East & North Africa (excluding high income),MNA,1999,1580.497972,2.901785616,6727.803174,8436.268721,78.6133337,1101,275840061,68.96835067,3.991443433
Middle East & North Africa (excluding high income),MNA,2000,1607.890245,2.322912822,7056.547489,8975.471484,78.90777718,1452,280955290,69.25757342,5.168082082
Middle East & North Africa (excluding high income),MNA,2001,1634.326636,1.016710043,7297.6008,9621.228519,79.23040293,1475,286016125,69.5392943,5.157051897
Middle East & North Africa (excluding high income),MNA,2002,1559.051733,1.676320451,7539.034194,10322.31616,79.60634874,1838,291051001,69.81394528,6.315044421
Middle East & North Africa (excluding high income),MNA,2003,1728.645041,0.795879354,7736.988377,10744.78163,79.90882726,2099,296114536,70.08265796,7.08847336
Middle East & North Africa (excluding high income),MNA,2004,1945.854198,6.262661378,8436.268721,10956.75001,80.18768059,3273,301278295,70.34787077,10.86370991
Middle East & North Africa (excluding high income),MNA,2005,2255.179123,3.134592588,8975.471484,11489.66522,80.51220229,4908,306595214,70.60909369,16.00807767
Middle East & North Africa (excluding high income),MNA,2007,3115.507626,4.496106194,10322.31616,11551.32319,81.11105124,11544,317721161,71.11015676,36.33374612
Middle East & North Africa (excluding high income),MNA,2010,4061.413671,3.61876166,11489.66522,12154.78238,82.24708469,12119,335581557,71.76968311,36.11342682
Montenegro,MNE,2008,7325.703474,6.733004017,13737.72309,14883.58359,96.6,3,616969,74.38653659,4.862480935
Montenegro,MNE,2010,6682.281158,2.276149867,13661.36953,16183.08271,97.4,23,619428,75.20353659,37.13103056
Montenegro,MNE,2011,7318.742449,3.120078054,14472.39423,16853.82857,97.7,20,620079,75.62312195,32.25395474
Mongolia,MNG,1991,1072.635835,-10.08389952,3076.087237,3195.328134,21.7,28,2217918,60.4882439,12.6244523
Mongolia,MNG,1992,587.3013993,-10.2912687,2822.423461,3349.007212,21.7,26,2243502,60.67236585,11.58902466
Mongolia,MNG,1993,339.5199868,-4.011572188,2773.658857,3468.873948,21.7,55,2263200,60.84319512,24.30187345
Mongolia,MNG,1994,405.9718115,1.359763364,2871.203829,3598.667887,21.7,128,2280496,61.01558537,56.12814054
Mongolia,MNG,1995,631.9148653,5.564359878,3094.184133,3689.70349,23.5,130,2298039,61.21058537,56.56997118
Mongolia,MNG,1996,580.9110949,1.417413276,3195.328134,3849.347883,25.2,114,2316567,61.44804878,49.21075022
Mongolia,MNG,1997,505.602916,3.045859197,3349.007212,4053.418873,27,186,2335695,61.73646341,79.63368505
Mongolia,MNG,1998,477.3497294,2.467141233,3468.873948,4377.923269,28.8,148,2355590,62.07953659,62.82926995
Mongolia,MNG,2001,524.0145924,2.002224403,3849.347883,5950.249147,34.2,106,2419776,63.38180488,43.80570764
Mongolia,MNG,2002,571.501883,3.709375038,4053.418873,6647.15375,36,121,2443659,63.85468293,49.51591036
Mongolia,MNG,2003,646.0561295,5.894107983,4377.923269,7278.375516,37.8,167,2469286,64.31804878,67.63088601
Mongolia,MNG,2004,797.8377432,9.404944417,4921.366938,7131.643482,39.5,143,2496832,64.76514634,57.27257581
Mongolia,MNG,2005,998.8226671,5.996480428,5384.323061,7552.665573,41.3,100,2526446,65.19912195,39.58129325
Mongolia,MNG,2006,1334.651896,7.216645273,5950.249147,8881.484717,43.1,103,2558012,65.63095122,40.26564379
Mongolia,MNG,2009,1717.898761,-2.754515798,7131.643482,11954.61803,48.5,76,2668289,66.99026829,28.48267185
Mongolia,MNG,2010,2650.353659,4.62573163,7552.665573,12147.94215,50.3,110,2712650,67.44556098,40.55075295
Mozambique,MOZ,1999,301.539472,5.07548193,439.8141697,606.7713797,26.5,2,17584869,47.76097561,0.113734143
Mozambique,MOZ,2006,385.7567141,6.667839414,726.7897526,954.7991162,31.8,1,21547463,51.99212195,0.046409176
Mozambique,MOZ,2007,422.1461573,4.322998983,778.3873547,1012.437187,32.5,18,22188387,52.6955122,0.811235175
Mozambique,MOZ,2008,503.1277109,3.796372665,823.7864481,1070.663568,33.3,2,22846758,53.36678049,0.087539773
Mozambique,MOZ,2009,463.852618,3.289389593,857.3459027,1137.479529,34,7,23524063,54.0005122,0.297567644
Mozambique,MOZ,2010,419.2258149,3.616157913,899.1987281,1190.601393,34.8,15,24221405,54.6017561,0.619286949
Mozambique,MOZ,2011,526.5313517,4.035382842,954.7991162,1217.111397,35.5,8,24939005,55.18758537,0.320782645
Mauritius,MUS,1990,2506.179312,6.425944037,4774.348669,6448.993211,98.7,1,1058775,69.40487805,0.944487733
Mauritius,MUS,1991,2669.3277,3.314166367,5096.760048,6863.107641,98.7,2,1070266,69.95609756,1.868694325
Mauritius,MUS,1993,2973.797821,3.843627981,5825.886673,7730.246044,98.7,2,1097374,70.10731707,1.822532701
Mauritius,MUS,1994,3197.331024,2.688328564,6109.821317,7951.720472,98.7,5,1112846,70.15853659,4.492984654
Mauritius,MUS,1995,3599.555202,3.394776451,6448.993211,8780.062692,98.7,3,1122457,70.32585366,2.672708175
Mauritius,MUS,1996,3899.435192,4.513432529,6863.107641,9138.775495,98.7,3,1133996,70.32292683,2.645511977
Mauritius,MUS,1997,3646.630626,4.372417166,7285.789618,9409.61027,98.7,3,1148284,70.40487805,2.612594097
Mauritius,MUS,1998,3593.234081,4.961221088,7730.246044,9876.46913,98.7,3,1160421,70.60731707,2.585268622
Mauritius,MUS,2008,8030.063005,5.006539073,14270.16945,18243.51278,99.5,2,1244121,72.57073171,1.607560679
Mauritius,MUS,2011,9197.026972,3.911001248,16561.77098,21087.74915,99.7,1,1252404,73.26682927,0.798464393
Malawi,MWI,1991,228.5552393,6.434087872,528.9872961,640.9537997,38.2,1,9641153,46.5717561,0.103722034
Malawi,MWI,1992,184.9518703,-8.176472568,496.8073653,658.9148194,40.3,2,9729717,46.60507317,0.205555824
Malawi,MWI,1993,212.246564,9.397930188,556.4281889,671.1379005,42.5,3,9755857,46.614,0.307507582
Malawi,MWI,1994,120.6292554,-10.61691369,507.9370143,680.5481666,44.6,1,9796976,46.60556098,0.102072313
Malawi,MWI,1995,141.0275216,15.40814094,598.4269158,686.3825764,46.7,1,9909088,46.57485366,0.100917461
Malawi,MWI,1996,225.626776,5.186215159,640.9537997,648.8648129,48.8,2,10109789,46.51290244,0.197828065
Malawi,MWI,1997,256.5280662,1.072375735,658.9148194,652.2987927,51,2,10381862,46.43558537,0.19264367
Malawi,MWI,1998,163.5335889,0.761511498,671.1379005,684.8543688,53.1,2,10704744,46.36870732,0.186833053
Malawi,MWI,1999,160.7988768,-0.126253795,680.5481666,721.9696787,55.2,1,11044356,46.35053659,0.090543985
Malawi,MWI,2000,153.2594872,-1.386655835,686.3825764,748.0958764,57.3,3,11376172,46.43634146,0.263709093
Malaysia,MYS,1990,2440.591801,5.973834724,6819.841796,10645.58554,85.5,92,18038321,70.74212195,5.100252956
Malaysia,MYS,1991,2652.144224,6.641904255,7514.885562,11624.89219,85.8,106,18529454,70.973,5.720621881
Malaysia,MYS,1992,3111.976879,6.117447822,8156.389915,12370.75159,86.1,151,19012724,71.19841463,7.942049756
Malaysia,MYS,1993,3431.370186,7.176498069,8949.721768,11297.55381,86.5,198,19494967,71.41831707,10.15646756
Malaysia,MYS,1994,3726.340667,6.524063724,9736.49515,11882.76601,86.8,223,19986894,71.63221951,11.15731139
Malaysia,MYS,1995,4328.000018,7.103112071,10645.58554,12927.7601,87.1,141,20495597,71.84314634,6.879526369
Malaysia,MYS,1996,4797.291371,7.241431098,11624.89219,13002.95157,87.4,221,21023321,72.05109756,10.51213555
Malaysia,MYS,1997,4637.320481,4.625387082,12370.75159,13626.86701,87.7,179,21565325,72.25607317,8.300361808
Malaysia,MYS,1998,3263.520983,-9.655750203,11297.55381,14411.36407,88,193,22113464,72.45758537,8.727714482
Malaysia,MYS,1999,3493.465229,3.594658686,11882.76601,15507.21495,88.3,218,22656286,72.65412195,9.622053676
Malaysia,MYS,2000,4045.170471,6.373645625,12927.7601,16540.79421,88.6,206,23185608,72.83963415,8.884821998
Malaysia,MYS,2001,3915.115046,-1.659455572,13002.95157,17667.75359,88.9,271,23698907,73.00909756,11.43512652
Malaysia,MYS,2002,4167.364387,3.21379969,13626.86701,19488.42784,89.3,322,24198811,73.15946341,13.3064389
Malaysia,MYS,2003,4463.675893,3.689363511,14411.36407,20162.89782,89.6,376,24688703,73.2922439,15.22963762
Malaysia,MYS,2004,4955.477743,4.724444438,15507.21495,19448.27568,89.9,522,25174109,73.40997561,20.73558989
Malaysia,MYS,2005,5593.822995,3.340042061,16540.79421,20680.32076,90.2,522,25659393,73.52268293,20.34342745
Malaysia,MYS,2006,6222.982955,3.629439302,17667.75359,21818.87569,90.5,531,26143566,73.6404878,20.31092468
Malaysia,MYS,2007,7269.17114,7.445580967,19488.42784,23007.12867,90.8,670,26625845,73.77243902,25.16352063
Malaysia,MYS,2008,8513.629541,1.470417936,20162.89782,24033.99905,91.1,818,27111069,73.92456098,30.17217801
Malaysia,MYS,2009,7326.744435,-4.27124067,19448.27568,25487.86558,91.4,1234,27605383,74.09787805,44.70142653
Malaysia,MYS,2010,9071.356987,5.051932463,20680.32076,26606.3433,91.7,1231,28112289,74.28685366,43.78867904
Malaysia,MYS,2011,10405.12062,3.371267814,21818.87569,27680.76867,92.1,1076,28635128,74.48643902,37.57622456
North America,NAC,1990,23696.37127,0.5589593,23569.69156,28243.7063,94.47737829,93192,277473326,75.43126468,335.8593107
North America,NAC,1991,24131.30752,-1.607363329,23970.32478,29457.19797,94.66453327,90137,281211703,75.58472222,320.5307569
North America,NAC,1992,25021.26256,1.884349384,24988.45335,30930.69712,94.84652687,95232,285092192,75.78753608,334.0393131
North America,NAC,1993,25822.08039,1.414226607,25945.12055,32274.6763,95.02816203,103578,288811320,75.64574496,358.6355272
North America,NAC,1994,26988.83444,2.839103698,27247.92871,33935.25788,95.20959111,109713,292297226,75.84289757,375.347387
North America,NAC,1995,27968.72921,1.536385872,28243.7063,35736.50624,95.30034708,126393,295691746,75.85584528,427.4485227
North America,NAC,1996,29189.84619,2.394963769,29457.19797,36567.03111,95.48202326,109475,299126029,76.24546582,365.9828614
North America,NAC,1997,30604.98659,3.232365433,30930.69712,37448.10698,95.66161726,122558,302704697,76.63251134,404.8764397
North America,NAC,1998,31761.24161,3.216767792,32274.6763,38941.42491,95.84084781,138542,306162843,76.78621881,452.5108228
North America,NAC,1999,33397.98091,3.566926128,33935.25788,41118.6297,96.02016627,153312,309600485,76.80954808,495.1930227
North America,NAC,2000,35242.0642,3.067393808,35736.50624,43503.57537,96.1089322,168982,312993944,76.89243196,539.8890402
North America,NAC,2001,35942.43627,0.056878033,36567.03111,45609.33061,96.28763494,181476,316113359,77.09747435,574.0851971
North America,NAC,2002,36794.85361,0.964635906,37448.10698,47214.929,96.46950123,188204,319050105,77.1976618,589.888538
North America,NAC,2003,38550.0799,1.81669825,38941.42491,47602.871,96.65159279,192870,321847258,77.31265491,599.2594164
North America,NAC,2004,40948.23418,2.754627447,41118.6297,46192.19129,96.74310373,194767,324864038,77.74935242,599.5338887
North America,NAC,2005,43514.08192,2.376384416,43503.57537,47548.70026,96.92471951,213050,327892753,77.76444426,649.755135
North America,NAC,2006,45849.04082,1.695168124,45609.33061,48975.37667,97.10560365,227306,331014940,77.94434805,686.6940809
North America,NAC,2007,47723.72747,0.840696471,47214.929,50523.41589,97.28593433,246345,334184023,78.23954091,737.1537328
North America,NAC,2008,48232.31001,-1.120151242,47602.871,51917.70064,97.46645811,236649,337405012,78.30097125,701.3796227
North America,NAC,2009,46394.38485,-3.667213498,46192.19129,53643.45694,97.55694878,229979,340465736,78.64290788,675.4835382
North America,NAC,2010,48289.7003,1.701590929,47548.70026,55001.18994,97.73758125,246527,343418591,78.8046116,717.8615441
North America,NAC,2011,50024.8203,0.969794133,48975.37667,56110.00772,97.91811986,252504,346070702,78.92051971,729.6312532
Nicaragua,NIC,1992,413.9194976,-1.804191355,1966.982661,2371.614547,54.4,3,4331277,65.59141463,0.692636375
Nicaragua,NIC,1993,396.797132,-2.535688762,1962.71907,2443.963723,55.2,2,4426580,66.23914634,0.451816075
Nicaragua,NIC,1997,917.1288401,2.101735162,2371.614547,2868.436501,58,3,4786640,68.27409756,0.626744439
